item_ID	name	description	name_ES	description_ES	name_RU	desc_RU	name_PT	desc_PT	name_DE	desc_DE	name_PL	desc_PL	name_CZ	desc_CZ	name_TR	desc_TR	name_IT	desc_IT
5009	Potion of Resist Cold	Grants a +25 bonus for 1 minute.	Poción de Resistir Frío	+25 a resistencia durante 1 minuto.	Зелье стойкости к холоду	Даёт +25 к сопротивлению на 1 минуту.	Poção de Resistir Frio	Concede um bônus +25 por 1 minuto.	Trank der Kälteresistenz	Gewährt einen +25 Bonus für 1 Minute.	Mikstura ochrony przed zimnem	Na 1 minutę dodaje +25 do odporności na zimno.	Lektvar Odolnosti k Chladu	Poskytuje bonus +25 po 1 minutu.	Direniş Soğuğunun İksiri	1 dakika boyunca +25 bonus veriyor.	Pozione di resistenza al Freddo	Fornisce un bonus di +25 per 1 minuto
5010	Potion of Death Ward	Grants a +20 bonus for 1 minute. The label says it protects from ghosts, but ghosts don't exist, right?	Poción de Protección contra Muerte	+20 a resistencia durante 1 minuto. La etiqueta dice que protege contra fantasmas. Pero no existen, ¿verdad?	Зелье стойкости к Тлену	Даёт +20 к сопротивлению на 1 минуту. На этикетке сказано, что оно защитит от привидений. Но их же не бывает, да?	Poção do Escudo da Morte	Concede um bônus +20 por 1 minuto. O rótulo diz que protege de fantasmas, mas fantasmas não existem, certo?	Trank des Todesschutzes	Gewährt einen +20 Bonus für 1 Minute. Das Etikett besagt, dass es vor Geistern schützt. Aber Geister gibt es doch gar nicht, oder?	Mikstura ochrony przed śmiercią	Na 1 minutę dodaje +20 do odporności na śmierć. Na etykiecie napisano, że chroni przed duchami, ale przecież duchy nie istnieją, prawda?	Lektvar Odolnosti k Smrti	Poskytuje bonus +25 po 1 minutu.	Ölüm Küresi İksiri	1 dakika boyunca +20 bonus veriyor.Etiket hayaletlerden koruduğunu söylüyor ancak hayalet yok, değil mi?	Pozione di resistenza alla Morte	Fornisce un bonus di +25 per 1 minuto. L'etichetta dice che protegge dai fantasmi, ma i fantasmi non esistono, giusto?
5011	Potion of Resist Shock	Grants a +25 bonus for 1 minute.	Poción de Resistir Electricidad	+25 a resistencia durante 1 minuto.	Зелье стойкости к разряду	Даёт +25 к сопротивлению на 1 минуту.	Poção de Resistir Choque	Concede um bônus +25 por 1 minuto.	Trank der Schockresistenz	Gewährt einen +25 Bonus für 1 Minute.	Mikstura odporności na prąd	Na 1 minutę dodaje +25 do odporności na prąd.	Lektvar Odolnosti k Šoku	Poskytuje bonus +25 po 1 minutu.	Direniş Şoku İksiri	1 dakika boyunca +25 bonus veriyor.	Pozione di resistenza allo Shock	Fornisce un bonus di +25 per 1 minuto
5012	Potion of Resist Toxic	Grants a +25 bonus for 1 minute.	Poción de Resistir Tóxicos	+25 a resistencia durante 1 minuto.	Зелье стойкости к токсинам	Даёт +25 к сопротивлению на 1 минуту.	Poção de Resistir Toxinas	Concede um bônus +25 por 1 minuto.	Trank der Giftresistenz	Gewährt einen +25 Bonus für 1 Minute.	Mikstura odporności na truciznę.	Na 1 minutę dodaje +25 doodporności na truciznę.	Lektvar Odolnosti k Jedu	Poskytuje bonus +25 po 1 minutu.	Direniş Toksik İksiri	1 dakika boyunca +25 bonus veriyor.	Pozione di resistenza al Veleno	Fornisce un bonus di +25 per 1 minuto
5013	Ancient Tolassian Tome	This old book is almost crumbling to dust. You can only read it once... but do you want to?	Antiguo tomo Tolassian	Este viejo libro está a punto de convertirse en polvo. Sólo puede leerse una vez. ¿Te atreves?	Древний Толассианский фолиант	Эта старая книга почти рассыпалась в прах. Удастся прочитать только единожды... но хочешь ли ты?	Antigo Tomo Tolassiano	Esse velho livro está quase virando pó. Você pode ler ele apenas uma vez... Quer mesmo?	Antiker tolassianischer Foliant	Dieses alte Buch ist beinahe zu Staub zerfallen. Du kannst es nur einmal lesen... aber möchtest du das auch?	Starożytna tollasiańska księga	Ta książka prawie rozpada się ze starości. Możesz przeczytać ją tylko raz... ale czy chcesz?	Pastarý Tolassianský Svazek	Tato stará kniha je takřka rozpadlá v prach. Můžeš ji přečíst jednou... ale chceš to?	Eski Tolaslı Tome	Bu eski kitap neredeyse tozdan ölecek. Sadece bir kere okuyabilirsin ... ama istiyorsun değil mi?	Antico tomo Tolassiano	Questo vecchio libro sta cadendo a pezzi... puoi leggerlo solo una volta, ma hai intenzione di farlo?
5014	Spider Venom	Coat your blade in this, for +4 toxic damage (15 seconds).	Veneno de Araña	Puedes untar tu arma,y ganar +4 de daño tóxico durante 15 segundos.	Яд Паука	Лезвие, смоченное этим, получает +4 к урону ядом. (15 секунд)	Veneno de Aranha	Cubra sua lâmina com isso para +4 dano tóxico (10 segundos).	Spinnengift	Gewährt +4 Giftschaden für 15 Sekunden, wenn du deine Klinge damit einreibst.	Jad pająka	Po pokryciu nim ostrza dodaje +4 obrażen od trucizny przez 15 sekund.	Pavoučí Jed	Natřít čepel tímto pro +4 toxického poškození (15 sekund).	Örümcek ağrısı	Bıçağınızı +4 zehirli hasar (15 saniye) ile kaplayın.	Veleno di ragno	Impregna la tua arma in questo veleno per aggiungere +4 danni tossici (15 secondi)
5015	Scorpion Venom	Coat your blade in this, for +7 toxic damage (10 seconds).	Veneno de Escorpión	Puedes untar tu arma,y ganar +7 de daño tóxico durante 10 segundos.	Яд Скорпиона	Лезвие, смоченное этим, получает +7 к урону ядом. (10 секунд)	Veneno de Escorpião	cubra sua lâmina com isso para +7 dano tóxico (10 segundos).	Skorpiongift	Gewährt +7 Giftschaden für 10 Sekunden, wenn du deine Klinge damit einreibst.	Jad skorpiona	Po pokryciu nim ostrza dodaje +7 obrażen od trucizny przez 10 sekund.	Škorpí Jed	Natřít čepel tímto pro +7 toxického poškození (10 sekund).	Akrep zehiri	Bıçağını buna +7 zehirli hasar (10 saniye) ile kaplayın.	Veleno di scorpione	Impregna la tua arma in questo veleno per aggiungere +7 danni tossici (10 secondi)
5016	Potion of Greater Healing	Will heal a total of 90hp. The adventurer's best friend.	poción de curación mayor	Cura un total de 90hp. El mejor amigo del aventurero	Зелье Великого исцеления	Исцелит на 90 ОЗ. Лучший друг искателя приключений.	Poção Maior de Cura	Cura um total de 90hp. O melhor amigo do aventureiro.	Trank der größeren Heilung	Heilt insgesamt 90 HP. Der beste Freund des Abenteurers.	Wieksza mikstura leczenia	Leczy 90 PŻ. Najlepszy przyjaciel podróżnika.	Lektvar Vyššího Zdraví	Vyléčí celkově 90hp. Nejlepší přítel dobrodruha.	Büyük Şifanın İksiri	Toplam 90 saat iyileşir.Maceraperest en yakın arkadaşı.	Pozione di Cura Maggiore	Cura un totale di 90 PF. Il migliore amico dell'avventuriero
5020	Lesser Potion of Mana	For that little extra spell at the end of the day... Recovers +20 mana.	Poción menor de Maná	Para ese último hechizo al final del día... Recupera +20 maná.	Малое зелье маны	Для этого маленького заклинаньица под конец дня... Восстановит 20 маны.	Poção Menor de Mana	Para aquela pequena magia extra no fim do dia... Recupera +20 mana	Schwacher Manatrank	Für den kleinen Extrazauber am Ende des Tages... Stellt +20 Mana wieder her.	Mniejsza mikstura many	Na ten ostatni czar... Przywraca 20 punktów many.	Nižší Lektvar Many	Pro jedno malé kouzlo navíc na konci dne... Obnoví 20 many.	Mana'nın Daha Az İksiri	Gün sonunda bu fazladan büyü için ... +15 mana kazanır.	Pozione del mana minore	Per quell'incantesimo extra alla fine della giornata. Cura un totale di 20 mana
5021	Potion of Mana	Keep going and going! Recovers +35 mana.	Poción de Maná	¡Sigue y sigue adelante!... Recupera +35 maná.	Зелье маны	Не останавливайся! Восстановит 35 маны.	Poção de Mana	Ao infinito e além! Recupera +35 mana.	Manatrank	Hält dich am Laufen! Stellt +35 Mana wieder her.	Mikstura many	Tak trzymaj. Przywraca 35 punktów many.	Lektvar Many	Pokračuj dál! Obnoví 35 many.	Mana İksiri	Devam edin ve devam edin! +25 mana kazanır.	Pozione del mana	Continua, continua! Cura un totale di 35 mana
5022	Golden Apple	In fairytales, these magical fruits replenished the hero's strength. Restores 40 hp and 15 mana.	Manzana Dorada	En los cuentos de hadas, suelen recuperar las fuerzas del héroe. Recupera 40hp y 15 mana.	Золотое Яблоко	В сказках эти волшебные фрукты восстанавливают силы героя. Исцелит 40 ОЗ и 15 маны.	Maçã Dourada	Em contos de fada, essas frutas mágicas restauravam a força do herói. Restaura 40hp e 15 mana.	Goldener Apfel	In Märchen erneuern diese magischen Früchte die Stärke des Helden. Stellt 40 HP und 15 Mana wieder her.	Złote jabłko	W bajkach te magiczne owoce dodawaly sił. Przywraca 40 PŻ i 15 punktów many.	Zlaté Jablko	V pohádkách toto kouzelné ovoce dodalo hrdinovi sílu. Dodá 40 hp a 15 bodů many.	altın Elma	Masal alanlarında, bu büyülü meyveler kahramanın gücünü tazeler. 40 bg ve 15 mana geri yükler.	Mela dorata	Nelle favole, questi magici frutti ripristinano la forza dell'eroe. Ripristina 40 hp e 15 mana.
5023	Potion of Lesser Restoration	Recovers half of your missing hp and mana. It is half-awesome!	Poción de Restauración Menor	Recupera la mitad la vida y mana que te falten. ¡Es medio-genial!	Зелье малого восстановления	Восстановит половину потерянного здоровья и маны. Полу-великолепно!	Poção Menor de Restauração	Recupera metade do seu hp e mana perdidos. É meio-incrível!	Trank der geringeren Wiederherstellung	Stellt die Hälfte deiner fehlenden Treffer- und Manapunkte wieder her. Er ist halb-großartig.	Mniejsza mikstura przywrócenia	Przywraca połowę brakujących PŻ i punktów many. Pół-super!	Nižší Lektvar Obnovy	Obnoví půlku scházejícího hp a many. Je polo-úžasný!	Küçük Restorasyon İksiri	Kaybedilen hp ve mana nın yarısını kurtarır. Yarısı müthiş!	Pozione della ristorazione	Ripristina metà dei tuoi punti HP e mana. Impressionante!
5024	Greater Potion of Speed	Makes you run faster for 25 seconds.	Poción de Velocidad	Aumenta tu velocidad durante 30 segundos	Большое зелье скорости	Ускорит бег на 25 секунд.	Poção Maior da Velocidade	Faz você correr mais rápido por 25 segundos.	Höherer Trank der Geschwindigkeit	Lässt dich für 25 Sekunden schneller laufen.	Wieksza mikstura szybkośći	Biegasz szybciej przez 25 sekund.	Výšší Lektvar Rychlosti	Zrychlý tvůj běh po 25 sekund.	Hızın Daha Büyük İksiri	25 saniye daha hızlı koşmanızı sağlar.	Grande pozione della velocità	Ti muovi più velocemente per 25 secondi.
5025	Potion of Clarity	Grants a +30 bonus to Spirit Resistance for 30 seconds. Good protection from stun and paralysis!	Poción de Claridad	"""+30 a resistencia espiritual durante 30 segundos. Bueno para evitar ser aturdido o paralizado!"""	Зелье Стойкости	Даёт +30 к Стойкости на 30 секунд. Хорошая защита от оглушения и паралича!	Poção da Clareza	Concede um bônus +30 para Resistência Espiritual por 30 segundos. Boa proteção contra atordoamento e paralisia!	Trank der Klarheit	Gewährt einen +30 Bonus auf Resistenz gegen Geisteskraft für 30 Sekunden. Guter Schutz gegen Betäubung und Lähmung!	Mikstura jasności	Daje +30 do odporności duchowej na 30 sekund. Świetna ochrona przed paraliżem i ogłuszeniem.	Lektvar Čisté Mysli	Poskytuje +30 bonus k Odolnosti Ducha po 30 sekund. Dobrá ochrana proti omráčením a paralýzám!	Berraklık İksiri	30 saniye boyunca Spirit Resistance'a +30 prim verilir.Hücum ve felçten korunmak!	Pozione di purezza	Bonus di +30 a resistenza spirituale per 30 secondi. Un'ottima soluzione contro stordimento e paralisi!
5026	Friguld Rum	The corsair's basic breakfast. Heals randomly up to 60hp, but might have side effects.	Ron de Friguld	El desayuno de los corsarios. Cura hasta 60hp al azar, pero puede haber efectos secundarios.	Фригулдский ром	Завтрак пирата. Вылечит случайным образом до 60 ОЗ, но могут возникнуть побочные эффекты.	Rum de Friguld	O café da manhã básico do corsário. Cura randômicamente até 60hp, mas pode ter efeitos colaterais.	Friguld-Rum	Das Frühstück der Seeräuber. Heilt zufällig bis zu 60 HP, könnte aber Nebeneffekte haben.	Rum z Friguld	Śniadanie korsarza. Leczy do 60 PŻ, ale może mieć skutki uboczne.	Friguldský Rum	Zakladní snídaně korzára. Náhodně uzdravuje do 60hp, může mít však vedlejší účinky.	Friguld Romu	Korsanın temel kahvaltısı. Rastgele 60hp'ye kadar iyileşir ancak yan etkileri olabilir.	Rum di Friguld	La colazione essenziale del pirata. Cura in maniera casuale fino a 60 PF, ma ha qualche effetto collaterale.
5027	Potion of Heroism	Heals 50hp, and adds +3 melee damage and+6 armor for 12 seconds.	Poción de Heroismo	Cura 50hp, y añade +3 al daño cuerpo a cuerpo y +6 armadura durante 12 segundos.	Зелье Героизма	Исцелит 50 ОЗ, добавит +3 к урону в рукопашной и +6 к защите на 12 секунд.	Poção do Heroísmo	Cura 50hp e adiciona +3 de dano físico e +6 de armadura por 12 segundos.	Trank des Heldentums	Heilt 50 HP und gewährt +3 Nahkampfschaden sowie +6 Rüstung für 12 Sekunden.	Mikstura heroizmu	Leczy 50 PŻ i na 12 sekund dodaje +3 do ataku wręcz i +6 do pancerza.	Lektvar Hrdinství	Uzdravuje 50hp, přidá +3 poškození při ručním útoku a +6 zbroje po 12 sekund.	Kahramanlığın İksiri	50hp iyileşir ve 12 saniye boyunca +3 melee damage ve + 6 zırh ekler.	Pozione dell'Eroismo	Cura 50 PF, aggiunge +3 al potere d'attacco e +6 ad armatura per 12 secondi.
5028	Potion of the Tragic Hero	Poisons you( -50hp), but adds +6 melee damage and+10 armor for 15 seconds.	Poción de Heroismo Trágico	Te envenena (-50hp ) y añade +6 al daño cuerpo a cuerpo y +10 armadura durante 12 segundos.	Зелье Трагического Героя	Отравит (-50 ОЗ), но добавит +6 к урону в рукопашной и +10 к защите на 15 секунд.	Poção do Herói Trágico	Envenena você (-50hp), mas adiciona +6 de dano físico e +10 de armadura por 15 segundos.	Trank des tragischen Helden	Vergiftet dich (-50 HP), aber gewährt +6 Nahkampfschaden und +10 Rüstung für 15 Sekunden.	Mikstura tragicznego bohatera	Ulegasz zatruciu (-50 PŻ), ale na 15 sekund otrzymujesz +6 do ataku wręcz i +6 do pancerza.	Lektvar Tragického Hrdiny	Otráví tě ( -50hp), ale přidá +6 poškození při ručním útoku a +10 zbroje po 15 sekund.	Trajik Kahramanın İksiri	Zehirler (-50hp), ancak 15 saniye için +6 melee damage ve + 10 zırh ekler.	Pozione dell'eroe tragico	Ti avvelena (-50 PF), ma aggiunge +6 al potere d'attacco e +10 ad armatura per 15 secondi.
