item_ID	name	description	name_ES	description_ES	name_RU	desc_RU	name_PT	desc_PT	name_DE	desc_DE	name_PL	desc_PL	name_CZ	desc_CZ	name_TR	desc_TR	name_IT	desc_IT	name_FR	desc_FR
10412	Ancient Totem	It is clearly an ancient thing, but there is no magic felt, perhaps I'll find someone who can tell me something about it.	Esmeralda	gema, color verde brillante	Ð”Ñ€евний Ñ‚оÑ‚ем	ЭÑ‚о явно дÑ€евняя веÑ‰ÑŒ, но магии не оÑ‰ÑƒÑ‰аеÑ‚ся, возможно, я найдÑƒ кого-нибÑƒдÑŒ, кÑ‚о поведаеÑ‚ о ней Ñ…оÑ‚ÑŒ Ñ‡Ñ‚о-Ñ‚о.	Antigo Totem	It is clearly an ancient thing, but there is no magic felt, perhaps I'll find someone who can tell me something about it.	Ancient Totem	It is clearly an ancient thing, but there is no magic felt, perhaps I'll find someone who can tell me something about it.	Ancient Totem	It is clearly an ancient thing, but there is no magic felt, perhaps I'll find someone who can tell me something about it.	Ancient Totem	It is clearly an ancient thing, but there is no magic felt, perhaps I'll find someone who can tell me something about it.	Ancient Totem	It is clearly an ancient thing, but there is no magic felt, perhaps I'll find someone who can tell me something about it.	Ancient Totem	It is clearly an ancient thing, but there is no magic felt, perhaps I'll find someone who can tell me something about it.	Ancient Totem	It is clearly an ancient thing, but there is no magic felt, perhaps I'll find someone who can tell me something about it.
10413	The Blood Tree Ring	An unknown ancient thing endowed with magical power.	Esmeralda	gema, color verde brillante	ÐšолÑŒÑ†о из кÑ€овавого дÑ€ева	НеизвесÑ‚ная дÑ€евняя веÑ‰ÑŒ, наделÑ‘нная магиÑ‡еской силой.	The Blood Tree Anel	An unknown ancient thing endowed with magical power.	The Blood Tree Ring	An unknown ancient thing endowed with magical power.	The Blood Tree Ring	An unknown ancient thing endowed with magical power.	The Blood Tree Ring	An unknown ancient thing endowed with magical power.	The Blood Tree Ring	An unknown ancient thing endowed with magical power.	The Blood Tree Ring	An unknown ancient thing endowed with magical power.	The Blood Tree Ring	An unknown ancient thing endowed with magical power.
10414	Spotty pelt	A strange animal skin, the coloring of which may have been influenced by magic.	Esmeralda	gema, color verde brillante	ÐŸяÑ‚нисÑ‚ая ÑˆкÑƒÑ€а	СÑ‚Ñ€анная ÑˆкÑƒÑ€а звеÑ€я, на Ñ€аскÑ€ас коÑ‚оÑ€ой, возможно, повлияла магия.	Spotty pelt	A strange animal skin, the coloring of which may have been influenced by magic.	Spotty pelt	A strange animal skin, the coloring of which may have been influenced by magic.	Spotty pelt	A strange animal skin, the coloring of which may have been influenced by magic.	Spotty pelt	A strange animal skin, the coloring of which may have been influenced by magic.	Spotty pelt	A strange animal skin, the coloring of which may have been influenced by magic.	Spotty pelt	A strange animal skin, the coloring of which may have been influenced by magic.	Spotty pelt	A strange animal skin, the coloring of which may have been influenced by magic.
10415	Wyvern tail	Probably, this creature will grow a new tail.	Esmeralda	gema, color verde brillante	ХвосÑ‚ вивеÑ€нÑ‹	НавеÑ€ное, Ñƒ эÑ‚ой Ñ‚ваÑ€и оÑ‚Ñ€асÑ‚Ñ‘Ñ‚ новÑ‹й Ñ…восÑ‚.	Wyvern tail	Probably, this creature will grow a new tail.	Wyvern tail	Probably, this creature will grow a new tail.	Wyvern tail	Probably, this creature will grow a new tail.	Wyvern tail	Probably, this creature will grow a new tail.	Wyvern tail	Probably, this creature will grow a new tail.	Wyvern tail	Probably, this creature will grow a new tail.	Wyvern tail	Probably, this creature will grow a new tail.
10416	Yeti paw	It eerily resembles not the paw of an animal, but the hand of a man.	Esmeralda	gema, color verde brillante	Ð›апа ейÑ‚и	Ð–ÑƒÑ‚ко напоминаеÑ‚ не лапÑƒ звеÑ€я, а Ñ€ÑƒкÑƒ Ñ‡еловека.	Yeti paw	It eerily resembles not the paw of an animal, but the hand of a man.	Yeti paw	It eerily resembles not the paw of an animal, but the hand of a man.	Yeti paw	It eerily resembles not the paw of an animal, but the hand of a man.	Yeti paw	It eerily resembles not the paw of an animal, but the hand of a man.	Yeti paw	It eerily resembles not the paw of an animal, but the hand of a man.	Yeti paw	It eerily resembles not the paw of an animal, but the hand of a man.	Yeti paw	It eerily resembles not the paw of an animal, but the hand of a man.
10417	Snow leopard pelt	A rare and quite valuable pelt.	Esmeralda	gema, color verde brillante	ШкÑƒÑ€а снежного баÑ€са	Редкая и доволÑŒно Ñ†енная ÑˆкÑƒÑ€а.	Snow leopard pelt	A rare and quite valuable pelt.	Snow leopard pelt	A rare and quite valuable pelt.	Snow leopard pelt	A rare and quite valuable pelt.	Snow leopard pelt	A rare and quite valuable pelt.	Snow leopard pelt	A rare and quite valuable pelt.	Snow leopard pelt	A rare and quite valuable pelt.	Snow leopard pelt	A rare and quite valuable pelt.
10418	Sting manticore	This sting can not just sting, but pierce through you!	Esmeralda	gema, color verde brillante	Ð–ало манÑ‚икоÑ€Ñ‹	ЭÑ‚о жало можеÑ‚ не пÑ€осÑ‚о ÑƒжалиÑ‚ÑŒ, а пÑ€оÑ‚кнÑƒÑ‚ÑŒ вас насквозÑŒ!	Sting manticore	This sting can not just sting, but pierce through you!	Sting manticore	This sting can not just sting, but pierce through you!	Sting manticore	This sting can not just sting, but pierce through you!	Sting manticore	This sting can not just sting, but pierce through you!	Sting manticore	This sting can not just sting, but pierce through you!	Sting manticore	This sting can not just sting, but pierce through you!	Sting manticore	This sting can not just sting, but pierce through you!
10419	Meat ape	That doesn't count as cannibalism, does it?	Esmeralda	gema, color verde brillante	Ðœясо обезÑŒянÑ‹	ЭÑ‚о же не сÑ‡иÑ‚аеÑ‚ся за каннибализм?	Meat ape	That doesn't count as cannibalism, does it?	Meat ape	That doesn't count as cannibalism, does it?	Meat ape	That doesn't count as cannibalism, does it?	Meat ape	That doesn't count as cannibalism, does it?	Meat ape	That doesn't count as cannibalism, does it?	Meat ape	That doesn't count as cannibalism, does it?	Meat ape	That doesn't count as cannibalism, does it?
10420	Amulet of druid	Perhaps this little thing has some kind of magical power.	Esmeralda	gema, color verde brillante	АмÑƒлеÑ‚ дÑ€Ñƒида	Ð’озможно эÑ‚о веÑ‰иÑ‡ка имеÑŽÑ‚ какÑƒÑŽ-нибÑƒдÑŒ магиÑ‡ескÑƒÑŽ силÑƒ.	Amuleto of druid	Perhaps this little thing has some kind of magical power.	Amulet of druid	Perhaps this little thing has some kind of magical power.	Amulet of druid	Perhaps this little thing has some kind of magical power.	Amulet of druid	Perhaps this little thing has some kind of magical power.	Amulet of druid	Perhaps this little thing has some kind of magical power.	Amulet of druid	Perhaps this little thing has some kind of magical power.	Amulet of druid	Perhaps this little thing has some kind of magical power.
10421	Head of ursan	It doesn't look any prettier than an ordinary bear's head.	Esmeralda	gema, color verde brillante	Ð“олова ÑƒÑ€сана	На вид не кÑ€аÑˆе головÑ‹ обÑ‹Ñ‡ной медведя.	Head of ursan	It doesn't look any prettier than an ordinary bear's head.	Head of ursan	It doesn't look any prettier than an ordinary bear's head.	Head of ursan	It doesn't look any prettier than an ordinary bear's head.	Head of ursan	It doesn't look any prettier than an ordinary bear's head.	Head of ursan	It doesn't look any prettier than an ordinary bear's head.	Head of ursan	It doesn't look any prettier than an ordinary bear's head.	Head of ursan	It doesn't look any prettier than an ordinary bear's head.
10422	Heart Dragon	Its size would clearly be enough to pump out a small lake.	Esmeralda	gema, color verde brillante	СеÑ€дÑ†е дÑ€акона	Ð•го Ñ€азмеÑ€ов явно Ñ…ваÑ‚ило бÑ‹, Ñ‡Ñ‚обÑ‹ вÑ‹каÑ‡аÑ‚ÑŒ неболÑŒÑˆое озеÑ€о.	Heart Dragon	Its size would clearly be enough to pump out a small lake.	Heart Dragon	Its size would clearly be enough to pump out a small lake.	Heart Dragon	Its size would clearly be enough to pump out a small lake.	Heart Dragon	Its size would clearly be enough to pump out a small lake.	Heart Dragon	Its size would clearly be enough to pump out a small lake.	Heart Dragon	Its size would clearly be enough to pump out a small lake.	Heart Dragon	Its size would clearly be enough to pump out a small lake.
10423	Orb Mundrick	The sphere that was borrowed from Magister Mundrick, and must be returned to owner.	Esmeralda	gema, color verde brillante	СÑ„еÑ€а ÐœÑƒндÑ€ика	СÑ„еÑ€а, коÑ‚оÑ€ая бÑ‹ла позаимсÑ‚венна Ñƒ магисÑ‚Ñ€а ÐœÑƒндÑ€ика, и необÑ…одимо веÑ€нÑƒÑ‚ÑŒ еÑ‘ владелÑŒÑ†Ñƒ.	Orb Mundrick	The sphere that was borrowed from Magister Mundrick, and must be returned to owner.	Orb Mundrick	The sphere that was borrowed from Magister Mundrick, and must be returned to owner.	Orb Mundrick	The sphere that was borrowed from Magister Mundrick, and must be returned to owner.	Orb Mundrick	The sphere that was borrowed from Magister Mundrick, and must be returned to owner.	Orb Mundrick	The sphere that was borrowed from Magister Mundrick, and must be returned to owner.	Orb Mundrick	The sphere that was borrowed from Magister Mundrick, and must be returned to owner.	Orb Mundrick	The sphere that was borrowed from Magister Mundrick, and must be returned to owner.
10424	Bloody Executioner	The terrifying weapon of the infernal creature.	Esmeralda	gema, color verde brillante	ÐšÑ€овавÑ‹й ÐŸалаÑ‡	УжасаÑŽÑ‰ее оÑ€Ñƒжие адского создания.	Bloody Executioner	The terrifying weapon of the infernal creature.	Bloody Executioner	The terrifying weapon of the infernal creature.	Bloody Executioner	The terrifying weapon of the infernal creature.	Bloody Executioner	The terrifying weapon of the infernal creature.	Bloody Executioner	The terrifying weapon of the infernal creature.	Bloody Executioner	The terrifying weapon of the infernal creature.	Bloody Executioner	The terrifying weapon of the infernal creature.
10425	Shell of Scorpion	No poison in the world will damage this shield.	Esmeralda	gema, color verde brillante	ÐŸанÑ†иÑ€ÑŒ СкоÑ€пиона	Не один яд в миÑ€е не повÑ€едиÑ‚ эÑ‚оÑ‚ Ñ‰иÑ‚.	Shell of Scorpion	No poison in the world will damage this shield.	Shell of Scorpion	No poison in the world will damage this shield.	Shell of Scorpion	No poison in the world will damage this shield.	Shell of Scorpion	No poison in the world will damage this shield.	Shell of Scorpion	No poison in the world will damage this shield.	Shell of Scorpion	No poison in the world will damage this shield.	Shell of Scorpion	No poison in the world will damage this shield.
10426	Inevitability	As a reminder of the inevitability of the end.	Esmeralda	gema, color verde brillante	НеизбежносÑ‚ÑŒ	Ðšак напоминание неоÑ‚вÑ€аÑ‚имосÑ‚и конÑ†а.	Inevitability	As a reminder of the inevitability of the end.	Inevitability	As a reminder of the inevitability of the end.	Inevitability	As a reminder of the inevitability of the end.	Inevitability	As a reminder of the inevitability of the end.	Inevitability	As a reminder of the inevitability of the end.	Inevitability	As a reminder of the inevitability of the end.	Inevitability	As a reminder of the inevitability of the end.
10427	Giver of Slumber	As a reminder of the inevitability of the end.	Esmeralda	gema, color verde brillante	Ð”аÑ€иÑ‚елÑŒ Снов	ÐžÑ€Ñƒжие засÑ‚авляÑŽÑ‰ие вÑ€агом забÑ‹Ñ‚ÑŒся сном.	Giver of Slumber	As a reminder of the inevitability of the end.	Giver of Slumber	As a reminder of the inevitability of the end.	Giver of Slumber	As a reminder of the inevitability of the end.	Giver of Slumber	As a reminder of the inevitability of the end.	Giver of Slumber	As a reminder of the inevitability of the end.	Giver of Slumber	As a reminder of the inevitability of the end.	Giver of Slumber	As a reminder of the inevitability of the end.
10428	Nasty appendage	As a reminder of the inevitability of the end.	Esmeralda	gema, color verde brillante	ÐœеÑ€зкий оÑ‚Ñ€осÑ‚ок	ÐžÑ‚вÑ€аÑ‚иÑ‚елÑŒная ÑˆÑ‚Ñƒка, в коÑ‚оÑ€ой посÑ‚оянно Ñ‡Ñ‚о-Ñ‚о ÑˆевелиÑ‚ся.	Nasty appendage	As a reminder of the inevitability of the end.	Nasty appendage	As a reminder of the inevitability of the end.	Nasty appendage	As a reminder of the inevitability of the end.	Nasty appendage	As a reminder of the inevitability of the end.	Nasty appendage	As a reminder of the inevitability of the end.	Nasty appendage	As a reminder of the inevitability of the end.	Nasty appendage	As a reminder of the inevitability of the end.
10429	Diadem of family Rusthatchet	An ancient decoration passed down from generation to generation, endowed with magical power.	Esmeralda	gema, color verde brillante	Ð”иадема Ñ€ода РасÑ‚Ñ…аÑ‡еÑ‚	Ð”Ñ€евнее ÑƒкÑ€аÑˆение пеÑ€едаÑŽÑ‰ееся из поколения в поколение, наделÑ‘нное магиÑ‡еской силой.	Diadem of family Rusthatchet	An ancient decoration passed down from generation to generation, endowed with magical power.	Diadem of family Rusthatchet	An ancient decoration passed down from generation to generation, endowed with magical power.	Diadem of family Rusthatchet	An ancient decoration passed down from generation to generation, endowed with magical power.	Diadem of family Rusthatchet	An ancient decoration passed down from generation to generation, endowed with magical power.	Diadem of family Rusthatchet	An ancient decoration passed down from generation to generation, endowed with magical power.	Diadem of family Rusthatchet	An ancient decoration passed down from generation to generation, endowed with magical power.	Diadem of family Rusthatchet	An ancient decoration passed down from generation to generation, endowed with magical power.
10430	Snow flowers	Flowers growing far to the north in the Thir mountains.	Esmeralda	gema, color verde brillante	СнежнÑ‹е Ñ†веÑ‚Ñ‹	ЦвеÑ‚Ñ‹ Ñ€асÑ‚ÑƒÑ‰ие далеко на севеÑ€е в гоÑ€аÑ… ТÑ…иÑ€.	Snow flowers	Flowers growing far to the north in the Thir mountains.	Snow flowers	Flowers growing far to the north in the Thir mountains.	Snow flowers	Flowers growing far to the north in the Thir mountains.	Snow flowers	Flowers growing far to the north in the Thir mountains.	Snow flowers	Flowers growing far to the north in the Thir mountains.	Snow flowers	Flowers growing far to the north in the Thir mountains.	Snow flowers	Flowers growing far to the north in the Thir mountains.
10431	Instructions	Instructions for the ritual of removing the moon curse.	Esmeralda	gema, color verde brillante	Ð˜нсÑ‚Ñ€ÑƒкÑ†ии	Ð˜нсÑ‚Ñ€ÑƒкÑ†ии по пÑ€оведениÑŽ Ñ€иÑ‚Ñƒала сняÑ‚ия лÑƒнного пÑ€окляÑ‚ия.	Instructions	Instructions for the ritual of removing the moon curse.	Instructions	Instructions for the ritual of removing the moon curse.	Instructions	Instructions for the ritual of removing the moon curse.	Instructions	Instructions for the ritual of removing the moon curse.	Instructions	Instructions for the ritual of removing the moon curse.	Instructions	Instructions for the ritual of removing the moon curse.	Instructions	Instructions for the ritual of removing the moon curse.
10432	Hermit mage's potion	A potion necessary for the ritual of removing the moon curse.	Esmeralda	gema, color verde brillante	Ð—елÑŒе волÑˆебника-оÑ‚ÑˆелÑŒника	Ð—елÑŒе необÑ…одимое для Ñ€иÑ‚Ñƒала сняÑ‚ия лÑƒнного пÑ€окляÑ‚ия.	Hermit mage's Poção	A potion necessary for the ritual of removing the moon curse.	Hermit mage's potion	A potion necessary for the ritual of removing the moon curse.	Hermit mage's potion	A potion necessary for the ritual of removing the moon curse.	Hermit mage's potion	A potion necessary for the ritual of removing the moon curse.	Hermit mage's potion	A potion necessary for the ritual of removing the moon curse.	Hermit mage's potion	A potion necessary for the ritual of removing the moon curse.	Hermit mage's potion	A potion necessary for the ritual of removing the moon curse.
10433	Grin of Snowstorm	An easy-to-handle deadly dagger.	Esmeralda	gema, color verde brillante	Ðžскал ÐœеÑ‚ели	УдобнÑ‹й в обÑ€аÑ‰ении смеÑ€Ñ‚оноснÑ‹й кинжал.	Grin of Snowstorm	An easy-to-handle deadly dagger.	Grin of Snowstorm	An easy-to-handle deadly dagger.	Grin of Snowstorm	An easy-to-handle deadly dagger.	Grin of Snowstorm	An easy-to-handle deadly dagger.	Grin of Snowstorm	An easy-to-handle deadly dagger.	Grin of Snowstorm	An easy-to-handle deadly dagger.	Grin of Snowstorm	An easy-to-handle deadly dagger.
